playerId,id,x_coordinates,y_coordinates,blocked,goal,time,matchPeriod,counter,competition,foot,bodypart,preferrence,angles,distance,headers,xG
7945,177960130,96.6,34.0,0.0,1.0,47.0,0,0.0,0,1.0,1.0,1.0,47.09,8.4,0.0,0.3412
3319,177960206,74.55,43.52,0.0,0.0,49.0,1,0.0,0,0.0,2.0,1.0,12.51,31.9,0.0,0.021
26150,177960274,96.6,34.0,0.0,0.0,51.0,1,0.0,0,0.0,3.0,1.0,47.09,8.4,1.0,0.1904
26150,177960369,78.75,40.12,0.0,0.0,55.0,1,0.0,0,0.0,1.0,0.0,15.08,26.95,0.0,0.0194
12829,177960379,96.6,36.72,0.0,1.0,56.0,1,0.0,0,1.0,3.0,1.0,43.6,8.83,1.0,0.1664
7868,177960382,80.85,37.4,0.0,0.0,59.0,1,0.0,0,1.0,1.0,1.0,16.91,24.39,0.0,0.0429
167145,177960457,95.55,46.24,0.0,0.0,62.0,1,0.0,0,1.0,1.0,1.0,17.04,15.46,0.0,0.096
7870,177960557,94.5,38.08,0.0,0.0,67.0,1,0.0,0,1.0,3.0,1.0,34.1,11.26,1.0,0.0774
49876,177960594,75.6,38.08,0.0,0.0,69.0,1,0.0,0,0.0,2.0,1.0,13.93,29.68,0.0,0.023
3319,177960609,91.35,31.96,1.0,0.0,70.0,1,0.0,0,0.0,2.0,1.0,29.43,13.8,0.0,0.1492
7868,177960681,90.3,48.96,1.0,0.0,73.0,1,0.0,0,1.0,1.0,1.0,14.16,20.97,0.0,0.034
7868,177960688,69.3,44.88,1.0,0.0,74.0,1,0.0,0,1.0,1.0,1.0,10.73,37.32,0.0,0.022
3319,177960697,96.6,22.44,0.0,0.0,74.0,1,0.0,0,0.0,2.0,1.0,17.86,14.29,0.0,0.0845
7868,177960786,76.65,44.88,0.0,0.0,78.0,1,0.0,0,1.0,1.0,1.0,12.86,30.37,0.0,0.0201
49876,177960827,71.4,36.72,1.0,0.0,80.0,1,0.0,0,0.0,2.0,1.0,12.35,33.71,0.0,0.0201
7870,177960831,96.6,21.76,0.0,0.0,81.0,1,0.0,0,1.0,3.0,1.0,16.55,14.85,1.0,0.0575
7870,177960849,98.7,42.84,0.0,1.0,82.0,1,0.0,0,1.0,1.0,1.0,23.82,10.86,0.0,0.1864
25413,177960899,94.5,23.12,0.0,0.0,84.0,1,0.0,0,1.0,2.0,0.0,19.65,15.12,0.0,0.1228
26010,177960902,95.55,29.92,0.0,1.0,85.0,1,0.0,0,0.0,3.0,1.0,36.77,10.29,1.0,0.1043
7870,177961036,76.65,39.44,0.0,0.0,95.0,1,0.0,0,1.0,1.0,1.0,14.2,28.87,0.0,0.0237
340386,178147383,93.45,25.16,1.0,0.0,3.0,0,0.0,0,1.0,1.0,1.0,23.11,14.54,0.0,0.1248
70083,178147515,84.0,19.72,0.0,0.0,9.0,0,0.0,0,1.0,1.0,1.0,13.68,25.4,0.0,0.0215
105339,178147599,93.45,40.12,0.0,0.0,13.0,0,0.0,0,1.0,3.0,1.0,28.23,13.07,1.0,0.0704
340386,178147857,96.6,38.08,0.0,0.0,33.0,0,0.0,0,1.0,1.0,1.0,39.8,9.34,0.0,0.2789
340386,178147864,97.65,28.56,0.0,0.0,33.0,0,0.0,0,1.0,2.0,0.0,37.46,9.14,0.0,0.2702
9097,178148040,92.4,25.84,0.0,0.0,45.0,0,0.0,0,1.0,3.0,1.0,23.52,15.01,1.0,0.0389
340386,178148051,80.85,27.88,0.0,0.0,45.0,0,0.0,0,1.0,1.0,1.0,16.23,24.91,0.0,0.0303
70086,178148089,82.95,19.72,1.0,0.0,47.0,0,0.0,0,1.0,1.0,1.0,13.42,26.27,0.0,0.0222
105339,178148227,84.0,25.84,0.0,0.0,50.0,1,0.0,0,1.0,1.0,1.0,17.28,22.53,0.0,0.0462
8325,178148269,90.3,23.12,0.0,0.0,52.0,1,0.0,0,1.0,1.0,1.0,18.53,18.29,0.0,0.0615
466,178148296,77.7,26.52,0.0,0.0,55.0,1,0.0,0,1.0,1.0,1.0,14.23,28.31,0.0,0.024
8242,178148303,92.4,29.92,1.0,0.0,55.0,1,0.0,0,1.0,1.0,1.0,29.65,13.24,0.0,0.1561
9097,178148310,91.35,37.4,0.0,0.0,56.0,1,0.0,0,1.0,1.0,1.0,28.44,14.07,0.0,0.1505
9097,178148311,91.35,32.64,1.0,0.0,56.0,1,0.0,0,1.0,2.0,0.0,29.76,13.72,0.0,0.1503
466,178148315,75.6,44.88,0.0,0.0,56.0,1,0.0,0,1.0,1.0,1.0,12.52,31.35,0.0,0.02
38021,178148363,74.55,39.44,1.0,0.0,58.0,1,0.0,0,1.0,1.0,1.0,13.29,30.93,0.0,0.0216
38021,178148512,81.9,45.56,1.0,0.0,66.0,1,0.0,0,1.0,2.0,0.0,14.5,25.83,0.0,0.0182
8325,178148575,93.45,37.4,0.0,1.0,69.0,1,1.0,0,1.0,1.0,1.0,32.73,12.04,0.0,0.3027
8944,178122128,96.6,17.68,0.0,0.0,3.0,0,0.0,0,0.0,3.0,1.0,10.76,18.35,1.0,0.0846
14748,178122290,78.75,51.68,1.0,0.0,11.0,0,0.0,0,1.0,1.0,1.0,11.0,31.65,0.0,0.0171
9127,178122511,91.35,35.36,0.0,1.0,23.0,0,0.0,0,1.0,1.0,1.0,29.76,13.72,0.0,0.1614
8032,178122670,85.05,20.4,1.0,0.0,33.0,0,0.0,0,0.0,1.0,0.0,14.38,24.14,0.0,0.032
8433,178122911,95.55,16.32,0.0,1.0,39.0,0,0.0,0,0.0,2.0,1.0,10.1,20.05,0.0,0.0508
7892,178122800,77.7,31.96,0.0,0.0,40.0,0,0.0,0,1.0,2.0,0.0,15.19,27.38,0.0,0.02
9127,178122930,97.65,31.28,0.0,1.0,42.0,0,0.0,0,1.0,3.0,1.0,48.25,7.84,1.0,0.1913
31528,178122852,78.75,23.12,1.0,0.0,44.0,0,0.0,0,1.0,1.0,1.0,13.6,28.42,0.0,0.0198
31528,178122857,82.95,26.52,1.0,0.0,45.0,0,0.0,0,1.0,1.0,1.0,16.98,23.28,0.0,0.0512
9623,178122950,93.45,16.32,0.0,0.0,47.0,0,0.0,0,0.0,2.0,1.0,11.06,21.12,0.0,0.0373
14748,178123016,74.55,22.44,0.0,0.0,47.0,1,0.0,0,1.0,1.0,1.0,12.01,32.57,0.0,0.0152
8032,178123047,81.9,15.64,0.0,0.0,49.0,1,0.0,0,0.0,2.0,1.0,11.16,29.51,0.0,0.0104
38093,178123128,88.2,29.24,0.0,0.0,53.0,1,0.0,0,1.0,1.0,1.0,22.87,17.46,0.0,0.0822
9127,178123204,97.65,31.96,0.0,0.0,56.0,1,0.0,0,1.0,3.0,1.0,50.22,7.63,1.0,0.2002
3324,178123216,79.8,15.64,0.0,0.0,59.0,1,0.0,0,1.0,1.0,1.0,10.89,31.18,0.0,0.0111
8032,178123237,93.45,25.16,1.0,0.0,61.0,1,0.0,0,0.0,2.0,1.0,23.11,14.54,0.0,0.1248
7892,178123253,94.5,34.68,0.0,0.0,63.0,1,0.0,0,1.0,1.0,1.0,38.3,10.52,0.0,0.2021
9623,178123325,101.85,27.2,0.0,0.0,66.0,1,0.0,0,0.0,3.0,1.0,28.33,7.49,1.0,0.1845
3324,178123328,99.75,33.32,0.0,1.0,68.0,1,0.0,0,1.0,3.0,1.0,69.16,5.29,1.0,0.4013
8944,178123460,96.6,38.76,0.0,0.0,75.0,1,0.0,0,0.0,3.0,1.0,37.61,9.65,1.0,0.125
31528,178123463,80.85,33.32,0.0,0.0,79.0,1,0.0,0,1.0,1.0,1.0,17.22,24.16,0.0,0.0424
3324,178123532,85.05,37.4,0.0,0.0,84.0,1,0.0,0,1.0,2.0,0.0,20.23,20.24,0.0,0.0461
7892,178123586,94.5,28.56,0.0,1.0,87.0,1,0.0,0,1.0,2.0,0.0,31.29,11.83,0.0,0.1595
9623,178123618,90.3,37.4,1.0,0.0,89.0,1,0.0,0,0.0,2.0,1.0,26.67,15.09,0.0,0.1331
9419,178203881,92.4,29.24,0.0,0.0,2.0,0,0.0,0,0.0,2.0,1.0,28.76,13.47,0.0,0.1584
279709,178205427,85.05,40.12,0.0,0.0,17.0,0,0.0,0,1.0,2.0,0.0,19.09,20.87,0.0,0.0444
303357,178204233,79.8,20.4,0.0,0.0,20.0,0,0.0,0,0.0,2.0,1.0,12.88,28.64,0.0,0.024
214654,178204317,97.65,32.64,0.0,1.0,25.0,0,0.0,0,1.0,3.0,1.0,51.71,7.47,1.0,0.204
235555,178204327,90.3,23.8,1.0,0.0,27.0,0,0.0,0,1.0,1.0,1.0,19.33,17.89,0.0,0.0688
55979,178204397,97.65,38.08,0.0,0.0,32.0,0,0.0,0,1.0,3.0,1.0,43.21,8.41,1.0,0.177
8422,178204462,95.55,45.56,0.0,0.0,37.0,0,0.0,0,1.0,1.0,1.0,18.27,14.93,0.0,0.1137
8422,178204570,91.35,20.4,0.0,0.0,42.0,0,0.0,0,1.0,1.0,1.0,15.6,19.27,0.0,0.0438
38031,178204609,95.55,31.96,0.0,0.0,44.0,0,0.0,0,1.0,3.0,1.0,40.82,9.67,1.0,0.1273
8142,178613773,86.1,22.44,0.0,0.0,47.0,0,0.0,0,0.0,1.0,0.0,16.16,22.15,0.0,0.0509
14796,180597338,71.4,19.04,0.0,0.0,47.0,1,0.0,0,0.0,2.0,1.0,10.41,36.78,0.0,0.0145
214654,178204696,100.8,41.48,0.0,0.0,47.0,1,0.0,0,1.0,1.0,1.0,27.06,8.58,0.0,0.1533
38031,178204854,97.65,34.0,0.0,0.0,54.0,1,0.0,0,1.0,3.0,1.0,52.94,7.35,1.0,0.1895
8422,178204898,101.85,23.12,0.0,0.0,58.0,1,1.0,0,1.0,2.0,0.0,11.35,11.33,0.0,0.0991
454,178205094,88.2,19.04,1.0,0.0,69.0,1,0.0,0,0.0,1.0,0.0,14.02,22.5,0.0,0.0288
8186,178205191,95.55,33.32,0.0,0.0,77.0,1,0.0,0,1.0,1.0,1.0,42.17,9.47,0.0,0.3152
214654,178205146,89.25,40.8,0.0,1.0,78.0,1,0.0,0,1.0,1.0,1.0,22.31,17.16,0.0,0.0873
8554,178205261,90.3,38.76,0.0,0.0,82.0,1,0.0,0,1.0,2.0,0.0,25.52,15.45,0.0,0.1026
38031,178205277,99.75,36.72,0.0,0.0,83.0,1,0.0,0,1.0,3.0,1.0,60.7,5.91,1.0,0.2104
5911,178214801,87.15,30.6,0.0,0.0,12.0,0,0.0,0,1.0,1.0,1.0,22.41,18.17,0.0,0.0881
77548,178214652,79.8,44.2,1.0,0.0,15.0,0,0.0,0,1.0,1.0,1.0,14.26,27.19,0.0,0.0228
77548,178214661,87.15,45.56,1.0,0.0,15.0,0,0.0,0,1.0,1.0,1.0,16.58,21.27,0.0,0.0522
25706,178215005,82.95,48.96,0.0,0.0,20.0,0,0.0,0,1.0,1.0,1.0,13.05,26.65,0.0,0.019
25706,178215090,87.15,40.12,0.0,0.0,24.0,0,0.0,0,1.0,1.0,1.0,20.87,18.87,0.0,0.0629
15054,178214880,87.15,49.64,0.0,0.0,34.0,0,0.0,0,1.0,1.0,1.0,13.37,23.73,0.0,0.03
20450,178214895,92.4,16.32,0.0,0.0,35.0,0,0.0,0,1.0,2.0,0.0,11.39,21.71,0.0,0.041
7944,178215655,98.7,33.32,0.0,1.0,45.0,0,0.0,0,1.0,3.0,1.0,59.88,6.34,1.0,0.2115
9532,178215088,90.3,20.4,0.0,0.0,45.0,1,0.0,0,1.0,1.0,1.0,15.51,20.03,0.0,0.0331
293687,178215822,93.45,42.84,1.0,0.0,53.0,1,1.0,0,1.0,1.0,1.0,23.11,14.54,0.0,0.2081
7932,178215274,78.75,23.8,0.0,0.0,58.0,1,0.0,0,1.0,1.0,1.0,13.84,28.16,0.0,0.0203
293687,178215908,94.5,35.36,0.0,0.0,61.0,1,0.0,0,1.0,3.0,1.0,37.91,10.59,1.0,0.0945
293687,178215997,96.6,21.08,0.0,0.0,68.0,1,0.0,0,1.0,1.0,1.0,15.34,15.41,0.0,0.0794
5911,178216026,86.1,23.8,1.0,0.0,73.0,1,1.0,0,1.0,1.0,1.0,17.17,21.48,0.0,0.0865
15054,178215488,91.35,41.48,0.0,0.0,74.0,1,0.0,0,1.0,1.0,1.0,23.58,15.57,0.0,0.1042
8747,178215659,91.35,41.48,1.0,0.0,85.0,1,0.0,0,1.0,2.0,0.0,23.58,15.57,0.0,0.1039
15198,178215667,92.4,45.56,1.0,0.0,86.0,1,0.0,0,0.0,1.0,0.0,18.29,17.1,0.0,0.0718
49872,178215756,80.85,23.8,0.0,0.0,93.0,1,0.0,0,0.0,2.0,1.0,14.7,26.22,0.0,0.0235
105338,178494555,93.45,47.6,0.0,0.0,11.0,0,0.0,0,1.0,2.0,0.0,15.49,17.84,0.0,0.0647
105338,178494630,77.7,34.68,1.0,0.0,15.0,0,0.0,0,1.0,1.0,1.0,15.26,27.31,0.0,0.0245
38,178494646,87.15,17.68,0.0,0.0,15.0,0,0.0,0,0.0,2.0,1.0,12.88,24.19,0.0,0.0205
38,178494821,74.55,25.16,1.0,0.0,25.0,0,0.0,0,0.0,2.0,1.0,12.66,31.71,0.0,0.0195
397178,178494830,95.55,18.36,1.0,0.0,25.0,0,0.0,0,1.0,1.0,1.0,12.18,18.27,0.0,0.0456
70122,178494917,78.75,34.0,1.0,0.0,31.0,0,0.0,0,0.0,2.0,1.0,15.87,26.25,0.0,0.0249
7905,178494948,96.6,25.16,0.0,1.0,33.0,0,0.0,0,0.0,2.0,1.0,24.44,12.19,0.0,0.1635
8561,178495072,82.95,21.08,0.0,0.0,36.0,0,0.0,0,1.0,1.0,1.0,14.16,25.56,0.0,0.0224
7938,178495024,81.9,47.6,1.0,0.0,38.0,0,0.0,0,1.0,1.0,1.0,13.48,26.81,0.0,0.0197
265318,178495136,81.9,45.56,1.0,0.0,40.0,0,0.0,0,1.0,1.0,1.0,14.5,25.83,0.0,0.0212
265318,178495214,90.3,35.36,0.0,0.0,46.0,0,0.0,0,1.0,1.0,1.0,27.75,14.76,0.0,0.1407
397178,178495289,94.5,22.44,0.0,0.0,49.0,1,0.0,0,1.0,1.0,1.0,18.44,15.62,0.0,0.1098
7905,178495325,96.6,35.36,0.0,1.0,52.0,1,0.0,0,0.0,3.0,1.0,46.18,8.51,1.0,0.1753
14703,178495431,91.35,40.12,0.0,0.0,58.0,1,0.0,0,1.0,3.0,1.0,25.4,14.96,1.0,0.033
7905,178495454,91.35,44.88,1.0,0.0,61.0,1,1.0,0,0.0,1.0,0.0,18.93,17.46,0.0,0.0953
7936,178495462,90.3,45.56,1.0,0.0,61.0,1,0.0,0,1.0,1.0,1.0,17.74,18.7,0.0,0.0757
397178,178495479,91.35,22.44,0.0,0.0,62.0,1,0.0,0,1.0,1.0,1.0,18.05,17.89,0.0,0.0739
105338,178495494,86.1,35.36,0.0,0.0,63.0,1,0.0,0,1.0,1.0,1.0,21.81,18.95,0.0,0.0879
397178,178496002,89.25,19.72,0.0,0.0,65.0,1,0.0,0,1.0,1.0,1.0,14.73,21.26,0.0,0.039
397178,178496028,89.25,18.36,0.0,0.0,65.0,1,0.0,0,1.0,1.0,1.0,13.53,22.2,0.0,0.034
38,178495622,93.45,22.44,0.0,0.0,71.0,1,0.0,0,0.0,2.0,1.0,18.43,16.34,0.0,0.1111
7905,178495679,78.75,29.24,0.0,0.0,74.0,1,0.0,0,0.0,2.0,1.0,15.38,26.68,0.0,0.0255
14703,178495779,94.5,45.56,0.0,0.0,77.0,1,0.0,0,1.0,1.0,1.0,18.44,15.62,0.0,0.109
7936,178495872,93.45,20.4,1.0,0.0,85.0,1,0.0,0,1.0,1.0,1.0,15.49,17.84,0.0,0.0712
134513,178495924,92.4,28.56,0.0,1.0,87.0,1,0.0,0,1.0,1.0,1.0,27.8,13.72,0.0,0.1684
8582,178495975,97.65,21.76,1.0,0.0,89.0,1,0.0,0,0.0,2.0,1.0,15.78,14.28,0.0,0.0763
7936,178495956,74.55,25.84,0.0,1.0,89.0,1,0.0,0,1.0,1.0,1.0,12.81,31.52,0.0,0.0229
7941,178496014,80.85,42.84,0.0,0.0,92.0,1,0.0,0,1.0,1.0,1.0,15.26,25.72,0.0,0.0279
12536,178442509,91.35,22.44,0.0,0.0,5.0,0,0.0,0,1.0,2.0,0.0,18.05,17.89,0.0,0.0642
11152,178442326,86.1,34.68,1.0,0.0,9.0,0,0.0,0,0.0,2.0,1.0,21.89,18.91,0.0,0.0943
54,178442483,77.7,31.28,0.0,0.0,16.0,0,0.0,0,1.0,1.0,1.0,15.13,27.44,0.0,0.0249
8717,178442583,99.75,33.32,1.0,0.0,21.0,0,0.0,0,1.0,3.0,1.0,69.16,5.29,1.0,0.4013
54,178442682,89.25,22.44,0.0,0.0,26.0,0,0.0,0,1.0,1.0,1.0,17.38,19.54,0.0,0.0621
8717,178442821,92.4,29.24,1.0,0.0,35.0,0,0.0,0,1.0,3.0,1.0,28.76,13.47,1.0,0.069
54,178442956,80.85,17.68,0.0,0.0,41.0,0,0.0,0,1.0,1.0,1.0,11.94,29.15,0.0,0.0129
13484,178442965,75.6,36.04,1.0,0.0,41.0,0,0.0,0,1.0,1.0,1.0,14.13,29.47,0.0,0.026
54,178444076,74.55,31.96,0.0,0.0,45.0,0,0.0,0,1.0,1.0,1.0,13.65,30.52,0.0,0.0216
8717,178443159,78.75,34.68,1.0,0.0,45.0,1,0.0,0,1.0,2.0,0.0,15.86,26.26,0.0,0.0202
12536,178443225,98.7,25.16,0.0,0.0,49.0,1,0.0,0,1.0,2.0,0.0,23.82,10.86,0.0,0.1756
8717,178443269,93.45,34.0,0.0,0.0,51.0,1,0.0,0,1.0,1.0,1.0,35.17,11.55,0.0,0.2088
54,178443347,77.7,42.84,1.0,0.0,55.0,1,0.0,0,1.0,2.0,0.0,13.86,28.7,0.0,0.0176
13484,178443456,98.7,32.64,0.0,1.0,61.0,1,0.0,0,1.0,2.0,0.0,58.6,6.45,0.0,0.3672
8717,178443472,90.3,23.12,1.0,0.0,62.0,1,0.0,0,1.0,2.0,0.0,18.53,18.29,0.0,0.0521
54,178443477,96.6,24.48,0.0,0.0,63.0,1,0.0,0,1.0,2.0,0.0,22.59,12.7,0.0,0.1423
136441,178443622,92.4,31.96,0.0,1.0,70.0,1,0.0,0,0.0,1.0,0.0,31.67,12.76,0.0,0.1686
210044,178443741,78.75,34.68,1.0,0.0,77.0,1,0.0,0,1.0,1.0,1.0,15.86,26.26,0.0,0.0251
70215,178443839,86.1,24.48,0.0,0.0,80.0,1,0.0,0,0.0,2.0,1.0,17.66,21.16,0.0,0.058
70215,178443884,100.8,26.52,0.0,0.0,83.0,1,0.0,0,0.0,2.0,1.0,27.06,8.58,0.0,0.1699
8004,178443938,94.5,23.8,0.0,0.0,86.0,1,0.0,0,0.0,1.0,0.0,20.94,14.64,0.0,0.136
8717,178444034,93.45,39.44,0.0,0.0,91.0,1,0.0,0,1.0,1.0,1.0,29.47,12.77,0.0,0.1705
20857,178218714,99.75,43.52,0.0,0.0,1.0,0,0.0,0,0.0,3.0,1.0,20.14,10.87,1.0,0.0737
383,178218726,98.7,29.24,0.0,0.0,4.0,0,0.0,0,0.0,1.0,0.0,43.29,7.9,0.0,0.3538
7885,178218750,79.8,21.08,0.0,0.0,6.0,0,0.0,0,0.0,2.0,1.0,13.17,28.32,0.0,0.0254
343951,178218961,98.7,35.36,0.0,0.0,10.0,0,0.0,0,1.0,3.0,1.0,58.6,6.45,1.0,0.2151
20857,178218921,99.75,30.6,0.0,0.0,18.0,0,0.0,0,0.0,2.0,1.0,56.2,6.25,0.0,0.4081
8144,178218952,93.45,27.88,1.0,0.0,19.0,0,0.0,0,1.0,2.0,0.0,28.23,13.07,0.0,0.1645
8116,178218986,97.65,22.44,0.0,0.0,21.0,0,0.0,0,1.0,1.0,1.0,17.16,13.7,0.0,0.0782
8116,178219017,84.0,21.76,0.0,0.0,24.0,0,0.0,0,1.0,2.0,0.0,14.91,24.31,0.0,0.0285
8144,178219065,81.9,33.32,0.0,0.0,25.0,0,0.0,0,1.0,1.0,1.0,17.99,23.11,0.0,0.0377
8144,178219196,90.3,31.28,1.0,0.0,35.0,0,0.0,0,1.0,2.0,0.0,27.12,14.95,0.0,0.1286
70389,178219197,90.3,50.32,1.0,0.0,35.0,0,0.0,0,1.0,1.0,1.0,12.92,21.96,0.0,0.0299
61988,178219216,81.9,34.0,0.0,0.0,36.0,0,0.0,0,1.0,1.0,1.0,18.01,23.1,0.0,0.0375
703,178219224,97.65,37.4,0.0,0.0,37.0,0,0.0,0,1.0,1.0,1.0,45.87,8.1,0.0,0.3129
343951,178219653,95.55,41.48,1.0,0.0,46.0,1,0.0,0,1.0,2.0,0.0,27.68,12.05,0.0,0.1586
262,178219655,95.55,44.88,0.0,0.0,46.0,1,0.0,0,1.0,1.0,1.0,19.6,14.41,0.0,0.1123
383,178219508,85.05,33.32,1.0,0.0,47.0,1,0.0,0,0.0,2.0,1.0,20.77,19.96,0.0,0.0596
8116,178219510,84.0,17.0,1.0,0.0,47.0,1,0.0,0,1.0,1.0,1.0,12.11,27.02,0.0,0.0147
8192,178219732,82.95,13.6,0.0,0.0,49.0,1,0.0,0,0.0,2.0,1.0,10.29,30.04,0.0,0.0104
20857,178219555,97.65,44.88,0.0,0.0,51.0,1,0.0,0,0.0,2.0,1.0,18.69,13.13,0.0,0.0939
8116,178219695,94.5,29.24,1.0,0.0,61.0,1,0.0,0,1.0,3.0,1.0,32.75,11.53,1.0,0.0773
20857,178219702,85.05,40.8,0.0,0.0,61.0,1,0.0,0,0.0,1.0,0.0,18.72,21.08,0.0,0.0438
20857,178219820,95.55,19.04,0.0,0.0,67.0,1,0.0,0,0.0,2.0,1.0,13.0,17.69,0.0,0.0645
61988,178219868,86.1,33.32,1.0,0.0,69.0,1,0.0,0,1.0,1.0,1.0,21.89,18.91,0.0,0.0933
383,178219995,73.5,27.88,0.0,0.0,78.0,1,0.0,0,0.0,2.0,1.0,12.78,32.09,0.0,0.0208
703,178220004,100.8,38.76,0.0,0.0,79.0,1,0.0,0,1.0,3.0,1.0,48.81,6.35,1.0,0.2488
383,178220083,89.25,36.72,0.0,0.0,82.0,1,0.0,0,0.0,2.0,1.0,25.47,15.98,0.0,0.1055
70389,178220156,81.9,44.88,0.0,0.0,86.0,1,0.0,0,1.0,1.0,1.0,14.83,25.53,0.0,0.025
215983,178220183,82.95,17.0,1.0,0.0,89.0,1,0.0,0,1.0,1.0,1.0,11.96,27.84,0.0,0.0126
8953,178220220,91.35,45.56,0.0,0.0,92.0,1,1.0,0,1.0,1.0,1.0,18.05,17.89,0.0,0.1184
20593,178082823,94.5,24.48,1.0,0.0,7.0,0,0.0,0,1.0,2.0,0.0,22.29,14.17,0.0,0.1523
20505,178082827,99.75,38.08,0.0,1.0,8.0,0,0.0,0,1.0,3.0,1.0,51.28,6.65,1.0,0.2571
25747,178083305,94.5,21.76,0.0,1.0,28.0,0,0.0,0,1.0,1.0,1.0,17.31,16.13,0.0,0.0871
28292,178083275,97.65,36.04,0.0,1.0,31.0,0,0.0,0,1.0,1.0,1.0,50.22,7.63,0.0,0.3569
7888,178083362,56.7,21.08,0.0,0.0,36.0,0,0.0,0,1.0,1.0,1.0,8.09,50.0,0.0,0.026
120353,178083445,94.5,44.88,0.0,0.0,38.0,0,0.0,0,0.0,2.0,1.0,19.65,15.12,0.0,0.1124
25747,178083623,92.4,31.28,0.0,0.0,47.0,0,0.0,0,1.0,3.0,1.0,31.12,12.89,1.0,0.0586
120353,178083690,91.35,44.2,0.0,0.0,48.0,1,0.0,0,0.0,2.0,1.0,19.84,17.04,0.0,0.0752
120353,178083830,100.8,38.76,0.0,1.0,57.0,1,0.0,0,0.0,2.0,1.0,48.81,6.35,0.0,0.3879
4908,178083960,85.05,21.76,0.0,0.0,63.0,1,1.0,0,0.0,2.0,1.0,15.28,23.41,0.0,0.0238
14870,178083966,98.7,27.88,0.0,0.0,64.0,1,0.0,0,1.0,3.0,1.0,35.88,8.78,1.0,0.1614
25393,178084043,97.65,40.12,0.0,0.0,69.0,1,0.0,0,1.0,3.0,1.0,34.57,9.56,1.0,0.1443
120353,178084082,89.25,44.2,0.0,0.0,71.0,1,0.0,0,0.0,2.0,1.0,18.8,18.76,0.0,0.059
92899,178084175,78.75,15.64,0.0,0.0,75.0,1,0.0,0,0.0,2.0,1.0,10.74,32.03,0.0,0.0116
120353,178084227,95.55,46.92,0.0,0.0,76.0,1,1.0,0,0.0,1.0,0.0,15.9,16.01,0.0,0.1104
116,178084386,91.35,33.32,0.0,0.0,85.0,1,0.0,0,1.0,1.0,1.0,29.95,13.67,0.0,0.161
21160,178084495,90.3,27.2,0.0,0.0,92.0,1,0.0,0,1.0,2.0,0.0,23.38,16.2,0.0,0.0807
21160,178084506,103.95,35.36,0.0,1.0,93.0,1,0.0,0,1.0,3.0,1.0,143.65,1.72,1.0,0.6994
377071,178084519,94.5,32.64,0.0,0.0,94.0,1,0.0,0,1.0,3.0,1.0,37.91,10.59,1.0,0.096
116,178084532,90.3,31.28,1.0,0.0,97.0,1,0.0,0,1.0,1.0,1.0,27.12,14.95,0.0,0.1349
8958,178216601,84.0,17.0,0.0,0.0,2.0,0,0.0,0,1.0,1.0,1.0,12.11,27.02,0.0,0.0147
9414,178216643,93.45,51.0,0.0,0.0,8.0,0,0.0,0,1.0,1.0,1.0,11.68,20.55,0.0,0.0371
8958,178216654,101.85,25.84,0.0,0.0,9.0,0,0.0,0,1.0,1.0,1.0,20.07,8.75,0.0,0.1268
8958,178216690,92.4,53.72,0.0,0.0,13.0,0,0.0,0,1.0,1.0,1.0,9.8,23.4,0.0,0.0516
8958,178216693,101.85,31.96,0.0,0.0,14.0,0,0.0,0,1.0,3.0,1.0,88.29,3.75,1.0,0.5237
